,Afrekenen,"Anders, namelijk:",Assortiment,Klantvriendelijkheid,Prijs,Uitstraling,Weekactie,words
4833,0.0006234920979153678,0.00018133860863831191,7.211105101856859e-05,0.0005235285826470411,3.7105751391465674e-05,0.0001224589762429586,0.00012807377049180329,man
4834,0.00010843340833310744,9.891196834817012e-05,0.0001802776275464215,0.00012081428830316332,0.00011131725417439703,0.00019899583639480773,0.00012807377049180329,manage
4835,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,manageable
4836,0.00010843340833310744,0.00018133860863831191,5.4083288263926445e-05,0.00010067857358596944,7.421150278293135e-05,0.00021430320842517756,9.605532786885246e-05,management
4837,0.0002710835208327686,0.0005440158259149357,0.00014422210203713718,0.0017316714656786742,3.7105751391465674e-05,7.653686015184913e-05,6.403688524590164e-05,manager
4838,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,managerial
4839,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,managersbranch
4840,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,manchester
4841,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mandala
4842,2.710835208327686e-05,3.297065611605671e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mandatory
4843,2.710835208327686e-05,4.945598417408506e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,9.184423218221895e-05,3.201844262295082e-05,maneuver
4844,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,manipulation
4845,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,manned
4846,8.132505624983057e-05,0.00019782393669634025,5.4083288263926445e-05,0.0006040714415158166,0.0001484230055658627,0.00026022532451628705,0.00012807377049180329,manner
4847,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mannere
4848,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,mannered
4849,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,manneror
4850,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mannheim
4851,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,7.653686015184913e-05,3.201844262295082e-05,manosque
4852,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,manpower
4853,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,manresa
4854,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mantis
4855,2.710835208327686e-05,1.6485328058028356e-05,7.211105101856859e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,manual
4856,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,manually
4857,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,manuallyit
4858,2.710835208327686e-05,4.945598417408506e-05,5.4083288263926445e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,manufacture
4859,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,manufactureappearance
4860,2.710835208327686e-05,3.297065611605671e-05,3.6055525509284295e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,manufacturer
4861,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,manufacturing
4862,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,manwoman
4863,0.004987936783322942,0.004945598417408506,0.008274743104380746,0.0015504500332239293,0.0039703153988868275,0.009352804310555964,0.0036821209016393444,many
4864,2.710835208327686e-05,3.297065611605671e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,manziana
4865,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,maourine
4866,2.710835208327686e-05,4.945598417408506e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,map
4867,2.710835208327686e-05,4.945598417408506e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,mar
4868,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,marble
4869,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,marcel
4870,5.421670416655372e-05,6.594131223211343e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,7.653686015184913e-05,6.403688524590164e-05,march
4871,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,margherita
4872,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,0.00018552875695732838,1.5307372030369826e-05,3.201844262295082e-05,margin
4873,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,marginal
4874,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mariakerke
4875,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,marie
4876,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mariette
4877,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,marignane
4878,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,marine
4879,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,maritime
4880,8.132505624983057e-05,0.00013188262446422685,9.013881377321075e-05,0.00010067857358596944,0.00011131725417439703,0.00013776634827332844,0.00025614754098360657,mark
4881,2.710835208327686e-05,6.594131223211343e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,9.605532786885246e-05,marked
4882,2.710835208327686e-05,0.0001483679525222552,5.4083288263926445e-05,2.013571471719389e-05,0.00011131725417439703,4.5922116091109475e-05,6.403688524590164e-05,marker
4883,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,markersaqua
4884,5.421670416655372e-05,0.00034619188921859544,0.00034252749233820083,0.00020135714717193888,0.0004823747680890538,0.0005663727651236836,0.00028816598360655737,market
4885,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,marketing
4886,2.710835208327686e-05,3.297065611605671e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,4.5922116091109475e-05,3.201844262295082e-05,marking
4887,2.710835208327686e-05,4.945598417408506e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,markt
4888,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,marktredwitz
4889,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,markup
4890,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,marlenheim
4891,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,marly
4892,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,marmande
4893,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,marmouti
4894,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,marne
4895,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,maromme
4896,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,marriage
4897,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,mars
4898,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,marsac
4899,2.710835208327686e-05,4.945598417408506e-05,7.211105101856859e-05,2.013571471719389e-05,3.7105751391465674e-05,6.12294881214793e-05,3.201844262295082e-05,marseille
4900,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,martigue
4901,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,martin
4902,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,martino
4903,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,marvel
4904,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,4.5922116091109475e-05,3.201844262295082e-05,marzahn
4905,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mascara
4906,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,masher
4907,5.421670416655372e-05,1.6485328058028356e-05,9.013881377321075e-05,4.027142943438778e-05,7.421150278293135e-05,3.061474406073965e-05,3.201844262295082e-05,mask
4908,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,7.421150278293135e-05,6.12294881214793e-05,3.201844262295082e-05,mass
4909,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,massacre
4910,2.710835208327686e-05,6.594131223211343e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,massage
4911,2.710835208327686e-05,4.945598417408506e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,masse
4912,2.710835208327686e-05,4.945598417408506e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,massive
4913,8.132505624983057e-05,4.945598417408506e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,4.5922116091109475e-05,3.201844262295082e-05,master
4914,5.421670416655372e-05,0.0001483679525222552,9.013881377321075e-05,4.027142943438778e-05,7.421150278293135e-05,1.5307372030369826e-05,6.403688524590164e-05,mat
4915,2.710835208327686e-05,0.0002143092647543686,0.00012619433928249505,0.0001409500030203572,0.0002968460111317254,0.0005204506490325741,9.605532786885246e-05,match
4916,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,matchbox
4917,2.710835208327686e-05,4.945598417408506e-05,7.211105101856859e-05,2.013571471719389e-05,3.7105751391465674e-05,4.5922116091109475e-05,3.201844262295082e-05,matching
4918,0.00010843340833310744,0.00031322123310253877,0.0008292770867135388,4.027142943438778e-05,0.0004452690166975881,0.0005204506490325741,0.00016009221311475409,material
4919,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,math
4920,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,matt
4921,0.0002439751687494917,0.0002472799208704253,0.00027041644131963225,0.0003423071501922961,0.00022263450834879406,0.00021430320842517756,0.00012807377049180329,matter
4922,2.710835208327686e-05,3.297065611605671e-05,9.013881377321075e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mattress
4923,0.00016265011249966114,3.297065611605671e-05,3.6055525509284295e-05,2.013571471719389e-05,7.421150278293135e-05,3.061474406073965e-05,3.201844262295082e-05,max
4924,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,maxicosi
4925,0.0002710835208327686,4.945598417408506e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,4.5922116091109475e-05,6.403688524590164e-05,maximum
4926,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,maxxilot
4927,0.00029819187291604544,0.00036267721727662383,0.000360555255092843,0.00026176429132352053,0.00040816326530612246,0.00030614744060739654,0.00038422131147540983,may
4928,0.000759033858331752,0.000511045169798879,0.0009194159004867495,0.0006040714415158166,0.00037105751391465676,0.0007653686015184913,0.0009285348360655737,maybe
4929,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,maybelline
4930,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,mayen
4931,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,4.5922116091109475e-05,3.201844262295082e-05,mayol
4932,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mayonnaise
4933,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mazamet
4934,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,mazipan
4935,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,maäôam
4936,2.710835208327686e-05,3.297065611605671e-05,3.6055525509284295e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,mc
4937,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,mcgregor
4938,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,mcon
4939,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mde
4940,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,mdecash
4941,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mdoc
4942,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mdph
4943,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,meadow
4944,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,meager
4945,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mealworm
4946,0.0006506004499986446,0.0005934718100890207,0.00023436091581034794,0.0002819000060407144,0.00025974025974025974,0.0004745285329414646,0.00028816598360655737,mean
4947,5.421670416655372e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,4.5922116091109475e-05,3.201844262295082e-05,meaning
4948,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,meaningless
4949,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,meanly
4950,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,3.061474406073965e-05,3.201844262295082e-05,means
4951,0.0001355417604163843,4.945598417408506e-05,3.6055525509284295e-05,8.054285886877555e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,meantime
4952,2.710835208327686e-05,4.945598417408506e-05,9.013881377321075e-05,4.027142943438778e-05,3.7105751391465674e-05,6.12294881214793e-05,3.201844262295082e-05,measure
4953,2.710835208327686e-05,4.945598417408506e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,measurement
4954,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,measuring
4955,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,meat
4956,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,meaux
4957,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mebut
4958,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,mechanic
4959,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mechanically
4960,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,mechanism
4961,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mechelen
4962,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,meckenbeuren
4963,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,meckenheim
4964,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,6.403688524590164e-05,media
4965,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mediacite
4966,2.710835208327686e-05,4.945598417408506e-05,3.6055525509284295e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,medication
4967,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,medicine
4968,2.710835208327686e-05,1.6485328058028356e-05,5.4083288263926445e-05,4.027142943438778e-05,0.00011131725417439703,3.061474406073965e-05,3.201844262295082e-05,mediocre
4969,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,mediocrity
4970,2.710835208327686e-05,0.0002143092647543686,0.000360555255092843,0.00010067857358596944,7.421150278293135e-05,0.0001224589762429586,0.00016009221311475409,medium
4971,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,mediumsize
4972,2.710835208327686e-05,4.945598417408506e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,meerane
4973,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,meerbusch
4974,5.421670416655372e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,meerstoel
4975,5.421670416655372e-05,0.00018133860863831191,0.00012619433928249505,0.00038257857962668384,7.421150278293135e-05,7.653686015184913e-05,9.605532786885246e-05,meet
4976,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,meeting
4977,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,meeuwenveld
4978,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mega
4979,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mege
4980,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,meh
4981,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,mei
4982,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,7.421150278293135e-05,1.5307372030369826e-05,3.201844262295082e-05,melatonin
4983,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,melle
4984,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,6.403688524590164e-05,melt
4985,8.132505624983057e-05,0.00013188262446422685,5.4083288263926445e-05,0.00072488572981898,3.7105751391465674e-05,7.653686015184913e-05,6.403688524590164e-05,member
4986,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,membership
4987,2.710835208327686e-05,3.297065611605671e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,memore
4988,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,3.061474406073965e-05,3.201844262295082e-05,memorie
4989,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,4.027142943438778e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,memory
4990,2.710835208327686e-05,0.00013188262446422685,7.211105101856859e-05,6.040714415158166e-05,0.00011131725417439703,7.653686015184913e-05,9.605532786885246e-05,men
4991,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,6.12294881214793e-05,3.201844262295082e-05,menen
4992,2.710835208327686e-05,1.6485328058028356e-05,3.6055525509284295e-05,2.013571471719389e-05,3.7105751391465674e-05,1.5307372030369826e-05,3.201844262295082e-05,menswomenschildren
4993,2.710835208327686e-05,1.6485328058028356e-05,1.8027762754642147e-05,2.013571471719389e-05,3.7105751391465674e-05,4.5922116091109475e-05,3.201844262295082e-05,mentality
